"Use 1-3, Do not use 0. Higher number gets priority in any area.",,,,,,,,,,,
"Preference","key","value","link","help",,,,,,,
1,"shop","paint","http://wiki.openstreetmap.org/wiki/Tag:shop%3Dpaint"," Shop focused on selling paints.
",,,,,,,
1,"shop","trade","http://wiki.openstreetmap.org/wiki/Tag:shop%3Dtrade"," Shop focused on selling one or more building supplies such as timber/wood, cement etc. See also shop=doityourself
",,,,,,,
1,"shop","antiques","http://wiki.openstreetmap.org/wiki/Tag:shop%3Dantiques"," Shop focused on selling antiques.
",,,,,,,
1,"shop","bed","http://wiki.openstreetmap.org/wiki/Tag:shop%3Dbed"," Shop focused on selling mattresses and other bedding products.
",,,,,,,
1,"shop","candles","http://wiki.openstreetmap.org/wiki/Tag:shop%3Dcandles"," Shop focused on selling candles and candle accessories (holders, etc)
",,,,,,,
1,"shop","carpet","http://wiki.openstreetmap.org/wiki/Tag:shop%3Dcarpet"," Shop focused on selling carpets
",,,,,,,
1,"shop","curtain","http://wiki.openstreetmap.org/wiki/Tag:shop%3Dcurtain"," Shop focused on selling curtains or drapes (see also shop=fabric)
",,,,,,,
1,"shop","furniture","http://wiki.openstreetmap.org/wiki/Tag:shop%3Dfurniture"," Shop focused on selling furniture, might range from small decorational items to a whole flat interior
",,,,,,,
1,"shop","interior_decoration","http://wiki.openstreetmap.org/wiki/Tag:shop%3Dinterior_decoration"," Shop focused on selling interior decorations.
",,,,,,,
1,"shop","kitchen","http://wiki.openstreetmap.org/wiki/Tag:shop%3Dkitchen"," A shop where you can plan and buy your kitchen. (Sometimes called \kitchen studio\"" and the like","but plain kitchen is the most frequently used tag so far.)",,,,,,
1,",
shop""","lamps","http://wiki.openstreetmap.org/wiki/Tag:shop%3Dlamps"," Shop focused on selling lamps.
",,,,,,,
1,"shop","window_blind","http://wiki.openstreetmap.org/wiki/Tag:shop%3Dwindow_blind"," Shop focused on selling window blinds.
",,,,,,,
1,"shop","computer","http://wiki.openstreetmap.org/wiki/Tag:shop%3Dcomputer"," Shop focused on selling computers, peripherals, software, …
",,,,,,,
1,"shop","electronics","http://wiki.openstreetmap.org/wiki/Tag:shop%3Delectronics"," Shop focused on selling consumer electronics (TV, radio, …). Larger ones may also sell computers, fridges, …
",,,,,,,
1,"shop","hifi","http://wiki.openstreetmap.org/wiki/Tag:shop%3Dhifi"," Shop focused on selling High Fidelity or High End environment to listen music or watch films at home
",,,,,,,
1,"shop","mobile_phone","http://wiki.openstreetmap.org/wiki/Tag:shop%3Dmobile_phone"," Shop focused on selling mobile phones and accessories
",,,,,,,
1,"shop","radiotechnics","http://wiki.openstreetmap.org/wiki/Tag:shop%3Dradiotechnics"," Shop focused on selling electronic components, electrical products, radio measuring devices, supplies for radio and electronics.
",,,,,,,
1,"shop","vacuum_cleaner","http://wiki.openstreetmap.org/wiki/Tag:shop%3Dvacuum_cleaner"," Shop focused on selling vacuum cleaners and associated products.
",,,,,,,
1,"shop","bicycle","http://wiki.openstreetmap.org/wiki/Tag:shop%3Dbicycle"," Shop focused on selling bicycles, bicycle equipment and may rent or repair them
",,,,,,,
1,"shop","car","http://wiki.openstreetmap.org/wiki/Tag:shop%3Dcar"," Car store – a place to buy cars or to get your car repaired
",,,,,,,
1,"shop","car_repair","http://wiki.openstreetmap.org/wiki/Tag:shop%3Dcar_repair"," Shop focused on car repair (usually independent of a specific car brand).
",,,,,,,
1,"shop","car_parts","http://wiki.openstreetmap.org/wiki/Tag:shop%3Dcar_parts"," Shop focused on selling auto parts, auto accessories, motor oil, car chemicals, etc.
",,,,,,,
1,"shop","fishing","http://wiki.openstreetmap.org/wiki/Tag:shop%3Dfishing"," Shop focused on selling fishing equipment.
",,,,,,,
1,"shop","free_flying","http://wiki.openstreetmap.org/wiki/Tag:shop%3Dfree_flying"," Shop focused on selling free flying equipment.
",,,,,,,
1,"shop","hunting","http://wiki.openstreetmap.org/wiki/Tag:shop%3Dhunting"," Shop focused on selling gun and hunting equipment.
",,,,,,,
1,"shop","junk_yard","http://wiki.openstreetmap.org/wiki/Tag:shop%3Djunk_yard"," Focusing and storage and destruction of old automobiles including selling of after market parts.
",,,,,,,
1,"shop","motorcycle","http://wiki.openstreetmap.org/wiki/Tag:shop%3Dmotorcycle"," Shop focused on selling motorcycles and/or related accessories, clothes, parts, repair and rental services.
",,,,,,,
1,"shop","outdoor","http://wiki.openstreetmap.org/wiki/Tag:shop%3Doutdoor"," Shop focused on selling camping, walking, climbing, and other outdoor sports equipment (GPSes, etc.)
",,,,,,,
1,"shop","scuba_diving","http://wiki.openstreetmap.org/wiki/Tag:shop%3Dscuba_diving"," Shop focused on selling scuba diving equipment.
",,,,,,,
1,"shop","sports","http://wiki.openstreetmap.org/wiki/Tag:shop%3Dsports"," Shop focused on selling sporting goods.
",,,,,,,
1,"shop","swimming_pool","http://wiki.openstreetmap.org/wiki/Tag:shop%3Dswimming_pool"," A store that sells swimming pool equipment and supplies.
",,,,,,,
1,"shop","tyres","http://wiki.openstreetmap.org/wiki/Tag:shop%3Dtyres"," Shop focused on selling tyres.
",,,,,,,
1,"shop","art","http://wiki.openstreetmap.org/wiki/Tag:shop%3Dart"," Shop which sells works of art. May be paintings, sculpture, or other types of art
",,,,,,,
1,"shop","collector","http://wiki.openstreetmap.org/wiki/Tag:shop%3Dcollector"," A shop for different collector's items like stamps, coins, action figures, etc.
",,,,,,,
1,"shop","craft","http://wiki.openstreetmap.org/wiki/Tag:shop%3Dcraft"," An arts and crafts supply store. Commonly sold items are paper, canvas, paint, pencils, crafting wood, crafting tools, etc. - look at craft=*
",,,,,,,
1,"shop","frame","http://wiki.openstreetmap.org/wiki/Tag:shop%3Dframe"," Shop focused on selling frames.
",,,,,,,
1,"shop","games","http://wiki.openstreetmap.org/wiki/Tag:shop%3Dgames"," Shop focused on selling board games, card games and/or role-playing games.
",,,,,,,
1,"shop","model","http://wiki.openstreetmap.org/wiki/Tag:shop%3Dmodel"," Shop specialising in the sale of scale models.
",,,,,,,
1,"shop","music","http://wiki.openstreetmap.org/wiki/Tag:shop%3Dmusic"," Shop focused on selling recorded music (vinyl/CDs/...)
",,,,,,,
1,"shop","musical_instrument","http://wiki.openstreetmap.org/wiki/Tag:shop%3Dmusical_instrument"," Shop focused on selling musical instruments, lyrics, scores. If focused on a specific instrument, specify with musical_instrument=*
",,,,,,,
1,"shop","photo","http://wiki.openstreetmap.org/wiki/Tag:shop%3Dphoto"," Shop focused on selling products or services related with photography.
",,,,,,,
1,"shop","trophy","http://wiki.openstreetmap.org/wiki/Tag:shop%3Dtrophy"," Store selling trophies, awards, plaques etc.
",,,,,,,
1,"shop","video","http://wiki.openstreetmap.org/wiki/Tag:shop%3Dvideo"," Shop focused on selling or renting out videos/DVDs.
",,,,,,,
1,"shop","video_games","http://wiki.openstreetmap.org/wiki/Tag:shop%3Dvideo_games"," Shop focused on selling video games.
",,,,,,,
1,"shop","anime","http://wiki.openstreetmap.org/wiki/Tag:shop%3Danime"," Shop focused on selling anime stuff.
",,,,,,,
1,"shop","books","http://wiki.openstreetmap.org/wiki/Tag:shop%3Dbooks"," Shop focused on selling books (for a library that lends books, see amenity=library)
",,,,,,,
1,"shop","gift","http://wiki.openstreetmap.org/wiki/Tag:shop%3Dgift"," Shop focused on selling gifts, greeting cards, or tourist gifts (souvenirs)
",,,,,,,
1,"shop","lottery","http://wiki.openstreetmap.org/wiki/Tag:shop%3Dlottery"," A shop of which the main or only purpose is the sale of lottery tickets.
",,,,,,,
1,"shop","newsagent","http://wiki.openstreetmap.org/wiki/Tag:shop%3Dnewsagent"," Shop focused on selling newspapers, cigarettes, other goods
",,,,,,,
1,"shop","stationery","http://wiki.openstreetmap.org/wiki/Tag:shop%3Dstationery"," Shop focused on selling office supplies
",,,,,,,
1,"shop","ticket","http://wiki.openstreetmap.org/wiki/Tag:shop%3Dticket"," Shop focused on selling tickets for concerts, events, public transport, …
",,,,,,,
1,"shop","bookmaker","http://wiki.openstreetmap.org/wiki/Tag:shop%3Dbookmaker"," A shop that takes bets on sporting and other events at agreed upon odds.
",,,,,,,
1,"shop","copyshop","http://wiki.openstreetmap.org/wiki/Tag:shop%3Dcopyshop"," Shop focused on selling photocopying and printing services.
",,,,,,,
1,"shop","dry_cleaning","http://wiki.openstreetmap.org/wiki/Tag:shop%3Ddry_cleaning"," Shop or kiosk offering a clothes dry cleaning service. The actual cleaning may be done elsewhere.
",,,,,,,
1,"shop","e-cigarette","http://wiki.openstreetmap.org/wiki/Tag:shop%3De-cigarette"," Shop focused on selling electronic cigarettes.
",,,,,,,
1,"shop","funeral_directors","http://wiki.openstreetmap.org/wiki/Tag:shop%3Dfuneral_directors"," Providing services related to funeral arrangements, may also be known as a \funeral parlour\"" or \""undertakers\"".",,,,,,,
1,",
shop""","laundry","http://wiki.openstreetmap.org/wiki/Tag:shop%3Dlaundry"," A shop to get your normal clothes washed. Might be self service coin operated, with service staff for drop off, …
",,,,,,,
1,"shop","money_lender","http://wiki.openstreetmap.org/wiki/Tag:shop%3Dmoney_lender"," A money lender offers small personal loans at high rates of interest.
",,,,,,,
1,"shop","pawnbroker","http://wiki.openstreetmap.org/wiki/Tag:shop%3Dpawnbroker"," A pawnbroker (or pawnshop) is an individual or business that offers secured loans to people. See also shop=second_hand
",,,,,,,
1,"shop","pet","http://wiki.openstreetmap.org/wiki/Tag:shop%3Dpet"," A shop for pets, animals and toys or food for them.
",,,,,,,
1,"shop","pyrotechnics","http://wiki.openstreetmap.org/wiki/Tag:shop%3Dpyrotechnics"," Store of pyrotechnics: fireworks, firecrackers, sparklers etc.
",,,,,,,
1,"shop","religion","http://wiki.openstreetmap.org/wiki/Tag:shop%3Dreligion"," Shop focused on selling religious articles, church shop. See also religion=*
",,,,,,,
1,"shop","tobacco","http://wiki.openstreetmap.org/wiki/Tag:shop%3Dtobacco"," Shop focused on selling tobacco, cigarettes and their related accessories.
",,,,,,,
1,"shop","toys","http://wiki.openstreetmap.org/wiki/Tag:shop%3Dtoys"," Shop focused on selling toys.
",,,,,,,
1,"shop","travel_agency","http://wiki.openstreetmap.org/wiki/Tag:shop%3Dtravel_agency"," Shop focused on selling tickets for travelling.
",,,,,,,
1,"shop","vacant","http://wiki.openstreetmap.org/wiki/Tag:shop%3Dvacant"," Not an actual shop, of course. You may want to use this tag when a shop has been closed, to avoid confusing other mappers who may not know about this (please leave a note=*). Plus, you can keep the corresponding object and simply edit it when a new shop opens on the same spot. May be confusing, a vacancy is not a shop and should not show up on maps as a shop. disused:shop=* is an alternative
",,,,,,,
1,"shop","weapons","http://wiki.openstreetmap.org/wiki/Tag:shop%3Dweapons"," Shop focused on selling weapons like knifes, guns etc.
",,,,,,,
0,"sport","9pin","http://wiki.openstreetmap.org/wiki/Tag:sport%3D9pin","  Nine-pin bowling (Also known as kegeln in German) is a bowling game played primarily in Europe with only nine pins.Useful combination: amenity=bar;pub;restaurant and leisure=bowling_alleySee Also: sport=10pin;bowls;horseshoes
",,,,,,,
0,"sport","10pin","http://wiki.openstreetmap.org/wiki/Tag:sport%3D10pin","  Ten-pin bowling is a sport in which a player, or \bowler\"" rolls a bowling ball down a lane with the objective of scoring points by knocking down as many pins as possible. In Canada","the United States","United Kingdom and Australia","the game is commonly referred to as just \""Bowling\"".Useful combination: amenity=bar;pub;restaurant and leisure=bowling_alleySee Also: sport=9pin;bowls;horseshoes",,,,
0,",
sport""","american_football","http://wiki.openstreetmap.org/wiki/Tag:sport%3Damerican_football","  American football is a sport played by two teams of eleven players on a rectangular field with goalposts at each end.Useful combination: leisure=pitch;stadium;sports_centreSee Also: sport=rugby_league;rugby_union;soccer, or sport=australian_football;canadian_footballThe ambiguous sport=football tag is sometimes confused with this one.
",,,,,,,
0,"sport","aikido","http://wiki.openstreetmap.org/wiki/Tag:sport%3Daikido","  Aikido is a Japanese martial art by blending with the motion of the attacker and redirecting the force of the attack rather than opposing it head-on.Useful combination: amenity=dojoSee Also: sport=judo;taekwondo
",,,,,,,
1,"sport","archery","http://wiki.openstreetmap.org/wiki/Tag:sport%3Darchery","  Archery is the art, practice, or skill of propelling arrows with the use of a bow.Useful combination: leisure=pitch;stadium;sports_centre - Indicating that Archery is the sport the facility or area is intended for.See Also: sport=shooting;fencing
",,,,,,,
0,"sports","athletics","http://wiki.openstreetmap.org/wiki/Tag:sports%3Dathletics","  Track and field athletics is a collection of sports which combines various athletic contests based on the skills of running, jumping, and throwing.Track and field is often categorised under the umbrella sport of athletics, which also includes road running, cross country running, and race walking.Useful combination: leisure=track;pitch;stadiumSee Also: sport=running;cycling
",,,,,,,
0,"sport","australian_football","http://wiki.openstreetmap.org/wiki/Tag:sport%3Daustralian_football","  Australian rules football, officially known as Australian football, also called football, footy, Aussie rules, or AFL is a sport played between two teams of eighteen players on the field of either an Australian football ground, a modified cricket field, or a similarly sized sports venue.Useful combination: leisure=pitch;stadium;sports_centreSee Also: sport=soccer;american_football;canadian_football
",,,,,,,
0,"sport","base","http://wiki.openstreetmap.org/wiki/Tag:sport%3Dbase","  BASE jumping, is an activity that employs an initially packed parachute to jump from fixed objects. \B.A.S.E.\"" is an acronym that stands for four categories of fixed objects: buildings","antennas","spans","and earth. A more down to earth approach to parachuting.Useful combination: building=*","man_made=*","bridge=*","natural=cliffSee Also: sport=cliff_diving;free_flying;paragliding",
0,",
sport""","badminton","http://wiki.openstreetmap.org/wiki/Tag:sport%3Dbadminton","  Badminton is a racquet sport played by singles or in teams of two, who take positions on opposite halves of a rectangular court (pitch) divided by a net. Players score points by striking a shuttlecock with their racquet so that it passes over the net.Useful combination: leisure=pitch;sports_centreSee Also: sport=tennis;paddle_tennis;table_tennis
",,,,,,,
0,"sport","bandy","http://wiki.openstreetmap.org/wiki/Tag:sport%3Dbandy","  Bandy is a team winter sport played on ice, in which skaters use sticks to direct a ball into the opposing team's goal. The sport has common background with association football, ice hockey and field hockey. The bandy field is about the same size as a football pitch. It is played on ice like ice hockey.Useful combination: leisure=pitch;stadium;sports_centre, surface=*See Also: sport=ice_hockey;soccer;field_hockey
",,,,,,,
1,"sport","baseball","http://wiki.openstreetmap.org/wiki/Tag:sport%3Dbaseball","  Baseball is a bat-and-ball game played between two teams of nine players on a field (pitch or stadium) each who take turns batting and fielding.Useful combination: leisure=pitch;stadium;sports_centre, surface=*See Also: sport=cricket
",,,,,,,
1,"sport","basketball","http://wiki.openstreetmap.org/wiki/Tag:sport%3Dbasketball","  Basketball is a sport played by two teams of five players on a rectangular court. Played indoors or outdoorsUseful combination: leisure=pitch;stadium;sports_centre, surface=*See Also: sport=volleyball;handball
",,,,,,,
0,"sport","beachvolleyball","http://wiki.openstreetmap.org/wiki/Tag:sport%3Dbeachvolleyball","  Beach volleyball is a team sport played by two teams of two players on a sand court divided by a net.Useful combination: leisure=pitch;beach_resort;sports_centre, natural=sand;beach, surface=sandSee Also: sport=volleyball;handball
",,,,,,,
0,"sport","billiards","http://wiki.openstreetmap.org/wiki/Tag:sport%3Dbilliards","  Cue sports, also known as billiard sports, are a wide variety of games of skill generally played with a cue stick which is used to strike billiard balls, moving them around a cloth-covered billiards table bounded by rubber cushions.Useful combination: leisure=bowling_alley, amenity=bar;pub;restaurantSee Also: sport=darts;10pin;horseshoes
",,,,,,,
0,"sport","bmx","http://wiki.openstreetmap.org/wiki/Tag:sport%3Dbmx","  BMX or Bicycle motocross is a cycle sport performed on BMX bikes, either in competitive BMX racing or freestyle BMX, or else in general on- or off-road recreation.Useful combination: leisure=track;pitch;sports_centre, surface=earth, length=*, lanes=*, surface=*See Also: sport=cycling
",,,,,,,
0,"sport","bobsleigh","http://wiki.openstreetmap.org/wiki/Tag:sport%3Dbobsleigh","  Bobsleigh, Luge, or Bobslede is a winter sport in which teams of two or four make timed runs down narrow, twisting, banked, iced tracks in a gravity-powered sled.Useful combination: leisure=track;sports_centre, surface=*See Also: sport=toboggan, Piste Maps, Winter sports
",,,,,,,
0,"sport","boules","http://wiki.openstreetmap.org/wiki/Tag:sport%3Dboules","  Boules (Pétanque, lyonnaise, bocce, and bocce volo) is a group of games in which the objective is to throw or roll heavy balls as close as possible to a small target ball.DO NOT USE this old style combined with the tag type=* when describing the type of game. This is meant to specify the type of relations.Useful combination: leisure=pitch;sports_centre, surface=*, For game type use boules=petanque;lyonnaise;bocceSee Also: sport=bowls;pelota;10pin, sport=9pin;horseshoes
",,,,,,,
0,"sport","bowls","http://wiki.openstreetmap.org/wiki/Tag:sport%3Dbowls","  Bowls or lawn bowls is a sport in which the objective is to roll biased balls so that they stop close to a smaller ball called a  \jack\"" or \""kitty\"". It is played on a pitch which may be flat (for \""flat-green bowls\"") or convex or uneven (for \""crown-green bowls\""). It is normally played outdoors (although there are many indoor venues) and the outdoor surface is either natural grass","artificial turf","or cotula (in New Zealand).Useful combination: leisure=pitch;stadium;sports_centre","surface=*See Also: sport=boules;pelota;10pin","sport=9pin;horseshoes",,,
0,",
sport""","boxing","http://wiki.openstreetmap.org/wiki/Tag:sport%3Dboxing","  Boxing (pugilism, prize fighting, the sweet science or in Greek pygmachia) is a combat sport played in a boxing ring in which two people engage in a contest of strength, speed, reflexes, endurance, and will, by throwing punches  with gloved hands against each other.Useful combination: leisure=stadium;sports_centre;pitch, surface=*See Also: sport=aikido;fencing;athletics
",,,,,,,
0,"sport","canadian_football","http://wiki.openstreetmap.org/wiki/Tag:sport%3Dcanadian_football","  Canadian football (CFL) is a form of gridiron football played in Canada in which two teams of 12 players each compete for territorial control of a field of play called a pitch. In Canada, the term football may refer to Canadian football and American football collectively, or either sport specifically, depending on context.Useful combination: leisure=pitch;stadium;sports_centre and surface=*See Also: sport=american_football;australian_football;rugby_league, sport=soccer;rugby_union
",,,,,,,
0,"sport","canoe","http://wiki.openstreetmap.org/wiki/Tag:sport%3Dcanoe","  Canoe and  Kayak are a narrow human-powered boats, primarily designed to be manually propelled by means of a paddle for the use of racing, whitewater canoeing, touring and camping, freestyle, and general recreation. The intended use of the canoe dictates its hull shape and construction material.Useful combination: landuse=recreation_ground, leisure=sports_centre, amenity=canoe_hire;boat_rental, club=*, shop=*See Also: sport=water_ski;swimming;surfing
",,,,,,,
0,"sport","chess","http://wiki.openstreetmap.org/wiki/Tag:sport%3Dchess","  Chess is a two-player strategy board game played on a chessboard.The intended use is for big chess-boards in the open air.Useful combination: leisure=pitch;picnic_tableSee Also: club=chess
",,,,,,,
0,"sport","cliff_diving","http://wiki.openstreetmap.org/wiki/Tag:sport%3Dcliff_diving","  Non-competitive diving is jumping from a cliff or a rock into water. Such non-competitive diving can occur indoors and outdoors.  Outdoor diving typically takes place from cliffs or other rock formations either into fresh or salt water.  However, man-made diving platforms are sometimes constructed in popular swimming destinations.  Outdoor diving requires knowledge of the water depth and currents as conditions can be dangerous.Useful combination: natural=cliff, height=*, depth=*, tidal=*, surface=*, note=*See Also: sport=climbing;swimming
",,,,,,,
0,"sport","climbing","http://wiki.openstreetmap.org/wiki/Tag:sport%3Dclimbing","  Rock climbing marks elements to represent natural climbing sites (climbing areas, sectors, crags, halls, frozen waterfalls, etc.) or artificial climbs (Climbing walls, Indoor climbing, etc.).Useful combination: landuse=recreation_ground, leisure=sports_centre, surface=*See Also: name=*, ele=*, website=*, url=*, opening_hours=*, fee=*
",,,,,,,
0,"sport","climbing_adventure","http://wiki.openstreetmap.org/wiki/Tag:sport%3Dclimbing_adventure","  Climbing Adventure often called \Adventure Park\""","\""Ropes Courses\""","\""Climbing Adventure\""","\""Zip-line\""","or \""Treetop Adventure\""","can be used for the recreational sport when people get mountain hiking accessories and try to climb","walk or otherwise move on prebuilt wires and other objects high above on the trees using continuous safety measures. These are usually open for everyone including kids and do not require special abilities apart from good physical condition.Useful combination: landuse=recreation_ground","leisure=sports_centreSee Also: sport=climbing"
0,",
sport""","cockfighting","http://wiki.openstreetmap.org/wiki/Tag:sport%3Dcockfighting","  Cockfighting is a common spectator sport in many countries between two roosters (cocks), held in a ring called a cockpit.Useful combination: leisure=pitch for informal rings.
",,,,,,,
0,"sport","cricket","http://wiki.openstreetmap.org/wiki/Tag:sport%3Dcricket","  Cricket is a bat-and-ball sport contested by two teams, usually of eleven players, each on a large grass Cricket pitch. Played on a large circular or oval-shaped grassy Cricket field ground.Useful combination: leisure=pitch;stadium;sports_centre, landuse=recreation_ground, surface=*See Also: sport=baseball
",,,,,,,
0,"sport","croquet","http://wiki.openstreetmap.org/wiki/Tag:sport%3Dcroquet","  Croquet is a sport or game that is played between two or more players embedded on a small grass playing court or pitch which involves hitting plastic or wooden balls with a mallet through hoops (often called \wickets\"" in the United States).Useful combination: leisure=pitch;stadium;sports_centre","landuse=recreation_ground","surface=*See Also: sport=field_hockey",,,,,
0,",
sport""","curling","http://wiki.openstreetmap.org/wiki/Tag:sport%3Dcurling","  Curling is a sport in which players slide stones on a sheet of ice towards a target area which is segmented into four concentric rings. It is related to bowls, boules and shuffleboard. Indicating that curling is the sport the facility is intended for.Useful combination: leisure=pitch;stadium;sports_centreSee Also: sport=ice_stock;bowls;boules, surface=*
",,,,,,,
0,"sport","cycling","http://wiki.openstreetmap.org/wiki/Tag:sport%3Dcycling","  Cycling, also called bicycling, Mountain biking or biking, is the use of bicycles for transport, recreation, or for sport.Useful combination: leisure=track;stadium;sports_centre, surface=*
",,,,,,,
0,"sport","darts","http://wiki.openstreetmap.org/wiki/Tag:sport%3Ddarts","  Darts is a form of throwing game in which small missiles are thrown at a circular target (dartboard) fixed to a wall.Useful combination: amenity=bar;pub;restaurant, leisure=bowling_alleySee Also: sport=billiards;10pin;horseshoes
",,,,,,,
0,"sport","dog_racing","http://wiki.openstreetmap.org/wiki/Tag:sport%3Ddog_racing","  Greyhound racing being the most common type of this sport. There are other sports that involves dog racing, such as Dogsled, Dachshund, Dog scootering, Lure coursing, and Skijoring racing.Useful combination: leisure=track;stadium;sports_centre, surface=*See Also: sport=horse_racing
",,,,,,,
0,"sport","equestrian","http://wiki.openstreetmap.org/wiki/Tag:sport%3Dequestrian","  Equestrianism sports involving the skill of riding horses. See also Riding.
Often associated internationally with show jumping and dressage, but also including endurance riding, eventing, reining, tent pegging, vaulting, polo, horse racing, driving, rodeo and more.See also sport=horse_racing

",,,,,,,
0,"sport","fencing","http://wiki.openstreetmap.org/wiki/Tag:sport%3Dfencing","  Fencing is the martial art of fighting with blades. The most common version of fencing today, also called olympic fencing or competitive fencing, is divided into three weapon categories: foil, sabre (spelled saber in the United States) and épée. Classical fencing uses the same three weapons, but approaches fencing as a martial art.Useful combination: leisure=pitch;stadium;sports_centre, surface=*See Also: sport=boxing;wrestling
",,,,,,,
0,"sport","field_hockey","http://wiki.openstreetmap.org/wiki/Tag:sport%3Dfield_hockey","  Field hockey is a team sport of the hockey family. Players use sticks made out of wood or fiber glass to hit a round, hard, rubber like ball. The game can be played on a grass field or a turf field as well as an indoor board surface.Useful combination: leisure=pitch;sports_centre;stadiumSee Also: sport=ice_hockey;ice_skating
",,,,,,,
0,"sport","free_flying","http://wiki.openstreetmap.org/wiki/Tag:sport%3Dfree_flying","  Hang gliding and/or  Paragliding that is a foot launched aircraft, without motorisation. Paragliding/Hanggliding/... takeoff, landings, towing, etc. and related amenities and properties
",,,,,,,
0,"sport","gaelic_games","http://wiki.openstreetmap.org/wiki/Tag:sport%3Dgaelic_games","  Gaelic games such as Hurling, Gaelic Football, Camogie, predominantly played in Ireland.
For tagging individual games under this category see the tag page.  

",,,,,,,
0,"sport","golf","http://wiki.openstreetmap.org/wiki/Tag:sport%3Dgolf","  Golf for golf courses, use leisure=golf_course
",,,,,,,
1,"sport","gymnastics","http://wiki.openstreetmap.org/wiki/Tag:sport%3Dgymnastics","  Gymnastics
",,,,,,,
0,"sport","handball","http://wiki.openstreetmap.org/wiki/Tag:sport%3Dhandball","  Handball
",,,,,,,
0,"sport","hapkido","http://wiki.openstreetmap.org/wiki/Tag:sport%3Dhapkido","  Hapkido is a dynamic and highly eclectic Korean martial art. It is a form of self-defense that employs joint locks, grappling and throwing techniques of other martial arts, as well as kicks, punches, and other striking attacks.Useful combination: amenity=dojoSee Also: sport=aikido;judo;taekwondo
",,,,,,,
0,"sport","horseshoes","http://wiki.openstreetmap.org/wiki/Tag:sport%3Dhorseshoes","  Horseshoes
",,,,,,,
0,"sport","horse_racing","http://wiki.openstreetmap.org/wiki/Tag:sport%3Dhorse_racing","  Horse racing. It has been proposed that this page or section be merged with sport=equestrian
",,,,,,,
0,"sport","ice_hockey","http://wiki.openstreetmap.org/wiki/Tag:sport%3Dice_hockey","  Ice Hockey is a team sport played on ice in which two teams of skaters use sticks to shoot a hard rubber hockey puck into their opponent's net to score points.Useful combination: leisure=ice_rink;stadium;sports_centreSee Also: sport=field_hockey;ice_skating
",,,,,,,
2,"sport","ice_skating","http://wiki.openstreetmap.org/wiki/Tag:sport%3Dice_skating","  Ice skating is a sport or pastime by moving on ice while using ice skates.Useful combination: leisure=ice_rink;sports_centre;pitchSee Also: sport=ice_hockey;roller_skatingThe disambiguous sport=skating tag is sometimes confused with this one.
",,,,,,,
0,"sport","ice_stock","http://wiki.openstreetmap.org/wiki/Tag:sport%3Dice_stock","  Ice stock sport, also known as Bavarian Curling, is a winter sport, somewhat similar to  Curling. In German, it is known as  EisstockschießenUseful combination: leisure=pitch;stadium;sports_centreSee Also: sport=curling
",,,,,,,
0,"sport","judo","http://wiki.openstreetmap.org/wiki/Tag:sport%3Djudo","  Judo
",,,,,,,
0,"sport","karting","http://wiki.openstreetmap.org/wiki/Tag:sport%3Dkarting","  Kart racing. When used together with highway=raceway then please add also area=no, otherwise the raceway is not rendered.See also sport=motor;motocross
",,,,,,,
0,"sport","kitesurfing","http://wiki.openstreetmap.org/wiki/Tag:sport%3Dkitesurfing","  Kitesurfing
",,,,,,,
0,"sport","korfball","http://wiki.openstreetmap.org/wiki/Tag:sport%3Dkorfball","  Korfball
",,,,,,,
0,"sport","model_aerodrome","http://wiki.openstreetmap.org/wiki/Tag:sport%3Dmodel_aerodrome","  Radio-controlled aircraft
",,,,,,,
2,"sport","motocross","http://wiki.openstreetmap.org/wiki/Tag:sport%3Dmotocross","  Motocross is a form of motorcycle racing held on enclosed off-road circuits.See also sport=motor;karting
",,,,,,,
0,"sport","motor","http://wiki.openstreetmap.org/wiki/Tag:sport%3Dmotor","  Motorsport.See also sport=karting;motocross
",,,,,,,
0,"sport","multi","http://wiki.openstreetmap.org/wiki/Tag:sport%3Dmulti","  Use this to indicate that that this pitch can be used to practise different kinds of sport.This is a shortcut to indicate that several unspecified sports are catered for, while you might instead use a semi-colon separated list of sports as a value (to be more precise)
",,,,,,,
0,"sport","netball","http://wiki.openstreetmap.org/wiki/Tag:sport%3Dnetball","   Netball is a sport played by two teams on a rectangular court.
",,,,,,,
0,"sport","obstacle_course","http://wiki.openstreetmap.org/wiki/Tag:sport%3Dobstacle_course","  Obstacle course. A series of challenging physical obstacles an individual or team must navigate usually while being timed.
",,,,,,,
0,"sport","orienteering","http://wiki.openstreetmap.org/wiki/Tag:sport%3Dorienteering","  Orienteering. Navigation sport with Map and compass.
",,,,,,,
0,"sport","paddle_tennis","http://wiki.openstreetmap.org/wiki/Tag:sport%3Dpaddle_tennis","  Paddle tennis
",,,,,,,
0,"sport","parachuting","http://wiki.openstreetmap.org/wiki/Tag:sport%3Dparachuting","  Parachuting or skydiving take-off or landing site
",,,,,,,
0,"sport","paragliding","http://wiki.openstreetmap.org/wiki/Tag:sport%3Dparagliding","  Paragliding. Paragliding take-off or landing site
",,,,,,,
0,"sport","pelota","http://wiki.openstreetmap.org/wiki/Tag:sport%3Dpelota","  Pelota. Spanish Group name for a number of ball games (Baseball, Basque pelota, Bocce, Jai alai, Valencian pilota).
",,,,,,,
